year,make,model,trany,rangeCity,rangeHwy,highway08
2016,GMC,Sierra C15 2WD,Automatic 8-spd,0.0,0.0,22
2016,GMC,Sierra C15 2WD,Automatic 8-spd,0.0,0.0,21
2016,GMC,Sierra K15 4WD,Automatic 6-spd,0.0,0.0,22
2016,GMC,Sierra K15 4WD,Automatic 6-spd,0.0,0.0,22
2016,GMC,Sierra K15 4WD,Automatic 8-spd,0.0,0.0,21
2016,GMC,Sierra K15 4WD,Automatic 6-spd,0.0,0.0,22
2016,GMC,Sierra K15 Cab Chassis 4WD,Automatic 6-spd,0.0,0.0,19
2016,GMC,Sierra K15 4WD,Automatic 8-spd,0.0,0.0,21
2016,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,30
2016,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,28
2016,GMC,Savana 2500 2WD (Passenger),Automatic 6-spd,0.0,0.0,16
2016,GMC,Savana 3500 2WD (Passenger),Automatic 6-spd,0.0,0.0,16
2016,GMC,Sierra 15 Hybrid 2WD,Automatic 8-spd,0.0,0.0,24
2016,GMC,Sierra 15 Hybrid 4WD,Automatic 8-spd,0.0,0.0,21
2017,GMC,Acadia FWD,Automatic 6-spd,0.0,0.0,26
2017,GMC,Acadia FWD,Automatic 6-spd,0.0,0.0,25
2017,GMC,Acadia AWD,Automatic 6-spd,0.0,0.0,25
2017,GMC,Acadia AWD,Automatic 6-spd,0.0,0.0,25
2017,GMC,Terrain AWD,Automatic 6-spd,0.0,0.0,28
2017,GMC,Terrain FWD,Automatic 6-spd,0.0,0.0,31
2017,GMC,Terrain FWD,Automatic 6-spd,0.0,0.0,24
2017,GMC,Terrain FWD,Automatic 6-spd,0.0,0.0,31
2017,GMC,Terrain AWD,Automatic 6-spd,0.0,0.0,23
2017,GMC,Acadia Limited FWD,Automatic 6-spd,0.0,0.0,22
2017,GMC,Acadia Limited AWD,Automatic 6-spd,0.0,0.0,22
2017,GMC,Sierra 15 Hybrid 2WD,Automatic 8-spd,0.0,0.0,24
2017,GMC,Sierra C15 2WD,Automatic 8-spd,0.0,0.0,21
2017,GMC,Sierra C15 2WD,Automatic 6-spd,0.0,0.0,23
2017,GMC,Sierra C15 2WD,Automatic 6-spd,0.0,0.0,24
2017,GMC,Sierra C15 2WD,Automatic 6-spd,0.0,0.0,23
2017,GMC,Sierra 15 Hybrid 4WD,Automatic 8-spd,0.0,0.0,21
2017,GMC,Sierra K15 4WD,Automatic 8-spd,0.0,0.0,20
2017,GMC,Sierra K15 4WD,Automatic 8-spd,0.0,0.0,20
2017,GMC,Sierra K15 4WD,Automatic 6-spd,0.0,0.0,22
2017,GMC,Sierra K15 4WD,Automatic 6-spd,0.0,0.0,22
2017,GMC,Sierra K15 4WD,Automatic 6-spd,0.0,0.0,22
2017,GMC,Savana 2500 2WD (Passenger),Automatic 6-spd,0.0,0.0,16
2017,GMC,Savana 3500 2WD (Passenger),Automatic 6-spd,0.0,0.0,16
2017,GMC,Sierra K15 Cab Chassis 4WD,Automatic 6-spd,0.0,0.0,19
2017,GMC,Sierra C15 Cab Chassis 2WD,Automatic 6-spd,0.0,0.0,20
2017,GMC,Yukon C1500 2WD,Automatic 8-spd,0.0,0.0,22
2017,GMC,Yukon C1500 XL 2WD,Automatic 8-spd,0.0,0.0,22
2017,GMC,Yukon C1500 2WD,Automatic 6-spd,0.0,0.0,23
2017,GMC,Yukon C1500 XL 2WD,Automatic 6-spd,0.0,0.0,23
2017,GMC,Yukon C1500 2WD,Automatic 6-spd,0.0,0.0,23
2017,GMC,Yukon C1500 XL 2WD,Automatic 6-spd,0.0,0.0,23
2017,GMC,Yukon K1500 XL 4WD,Automatic 8-spd,0.0,0.0,20
2017,GMC,Yukon K1500 4WD,Automatic 8-spd,0.0,0.0,20
2017,GMC,Yukon K1500 XL 4WD,Automatic 6-spd,0.0,0.0,22
2017,GMC,Yukon K1500 4WD,Automatic 6-spd,0.0,0.0,22
2017,GMC,Yukon K1500 XL 4WD,Automatic 6-spd,0.0,0.0,22
2017,GMC,Yukon K1500 4WD,Automatic 6-spd,0.0,0.0,22
2017,GMC,Sierra C15 2WD,Automatic 8-spd,0.0,0.0,22
2017,GMC,Canyon 2WD,Manual 6-spd,0.0,0.0,26
2017,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,26
2017,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,30
2017,GMC,Canyon 2WD,Automatic 8-spd,0.0,0.0,25
2017,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,24
2017,GMC,Canyon 4WD,Automatic 8-spd,0.0,0.0,24
2017,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,28
2017,GMC,Canyon Cab Chassis 2WD,Automatic 8-spd,0.0,0.0,15
2018,GMC,Terrain FWD,Automatic 9-spd,0.0,0.0,28
2018,GMC,Terrain AWD,Automatic 9-spd,0.0,0.0,26
2018,GMC,Sierra 15 Hybrid 2WD,Automatic 8-spd,0.0,0.0,24
2018,GMC,Sierra C15 2WD,Automatic 6-spd,0.0,0.0,24
2018,GMC,Sierra 15 Hybrid 4WD,Automatic 8-spd,0.0,0.0,21
2018,GMC,Sierra K15 4WD,Automatic 6-spd,0.0,0.0,22
2018,GMC,Acadia FWD,Automatic 6-spd,0.0,0.0,26
2018,GMC,Acadia FWD,Automatic 6-spd,0.0,0.0,25
2018,GMC,Acadia AWD,Automatic 6-spd,0.0,0.0,25
2018,GMC,Acadia AWD,Automatic 6-spd,0.0,0.0,25
2018,GMC,Sierra C15 2WD,Automatic 8-spd,0.0,0.0,22
2018,GMC,Sierra C15 2WD,Automatic 6-spd,0.0,0.0,23
2018,GMC,Sierra C15 2WD,Automatic 6-spd,0.0,0.0,23
2018,GMC,Sierra C15 2WD,Automatic 8-spd,0.0,0.0,21
2018,GMC,Sierra K15 4WD,Automatic 8-spd,0.0,0.0,20
2018,GMC,Sierra K15 4WD,Automatic 8-spd,0.0,0.0,20
2018,GMC,Sierra C15 Cab Chassis 2WD,Automatic 6-spd,0.0,0.0,20
2018,GMC,Sierra K15 Cab Chassis 4WD,Automatic 6-spd,0.0,0.0,19
2018,GMC,Yukon C1500 2WD,Automatic 10-spd,0.0,0.0,23
2018,GMC,Yukon C1500 XL 2WD,Automatic 10-spd,0.0,0.0,23
2018,GMC,Yukon C1500 2WD,Automatic 6-spd,0.0,0.0,23
2018,GMC,Yukon C1500 XL 2WD,Automatic 6-spd,0.0,0.0,23
2018,GMC,Yukon C1500 2WD,Automatic 6-spd,0.0,0.0,23
2018,GMC,Yukon C1500 XL 2WD,Automatic 6-spd,0.0,0.0,23
2018,GMC,Yukon K1500 XL 4WD,Automatic 10-spd,0.0,0.0,21
2018,GMC,Yukon K1500 4WD,Automatic 10-spd,0.0,0.0,22
2018,GMC,Yukon K1500 XL 4WD,Automatic 6-spd,0.0,0.0,22
2018,GMC,Yukon K1500 4WD,Automatic 6-spd,0.0,0.0,22
2018,GMC,Yukon K1500 XL 4WD,Automatic 6-spd,0.0,0.0,22
2018,GMC,Yukon K1500 4WD,Automatic 6-spd,0.0,0.0,22
2018,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,26
2018,GMC,Canyon 2WD,Manual 6-spd,0.0,0.0,26
2018,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,30
2018,GMC,Canyon 2WD,Automatic 8-spd,0.0,0.0,25
2018,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,24
2018,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,28
2018,GMC,Canyon 4WD,Automatic 8-spd,0.0,0.0,24
2018,GMC,Canyon Cab Chassis 2WD,Automatic 8-spd,0.0,0.0,15
2018,GMC,Terrain AWD,Automatic 9-spd,0.0,0.0,28
2018,GMC,Terrain FWD,Automatic 9-spd,0.0,0.0,30
2018,GMC,Terrain FWD,Automatic 6-spd,0.0,0.0,39
2018,GMC,Terrain AWD,Automatic 6-spd,0.0,0.0,38
2018,GMC,Sierra K15 4WD,Automatic 6-spd,0.0,0.0,22
2018,GMC,Sierra K15 4WD,Automatic 6-spd,0.0,0.0,22
2019,GMC,Sierra LTD C15 2WD,Automatic 6-spd,0.0,0.0,22
2019,GMC,Sierra LTD K15 4WD,Automatic 6-spd,0.0,0.0,21
2019,GMC,Terrain FWD,Automatic 9-spd,0.0,0.0,28
2019,GMC,Terrain FWD,Automatic 9-spd,0.0,0.0,30
2019,GMC,Terrain AWD,Automatic 9-spd,0.0,0.0,28
2019,GMC,Terrain AWD,Automatic 9-spd,0.0,0.0,26
2019,GMC,Terrain AWD,Automatic 6-spd,0.0,0.0,38
2019,GMC,Yukon C1500 2WD,Automatic 6-spd,0.0,0.0,22
2019,GMC,Yukon C1500 XL 2WD,Automatic 6-spd,0.0,0.0,22
2019,GMC,Yukon C1500 2WD,Automatic 6-spd,0.0,0.0,22
2019,GMC,Yukon C1500 XL 2WD,Automatic 6-spd,0.0,0.0,22
2019,GMC,Acadia FWD,Automatic 6-spd,0.0,0.0,26
2019,GMC,Yukon K1500 XL 4WD,Automatic 6-spd,0.0,0.0,21
2019,GMC,Yukon K1500 4WD,Automatic 6-spd,0.0,0.0,21
2019,GMC,Yukon K1500 XL 4WD,Automatic 6-spd,0.0,0.0,21
2019,GMC,Yukon K1500 4WD,Automatic 6-spd,0.0,0.0,21
2019,GMC,Yukon K1500 XL 4WD,Automatic 10-spd,0.0,0.0,20
2019,GMC,Yukon K1500 4WD,Automatic 10-spd,0.0,0.0,22
2019,GMC,Acadia AWD,Automatic 6-spd,0.0,0.0,25
2019,GMC,Acadia FWD,Automatic 6-spd,0.0,0.0,25
2019,GMC,Acadia AWD,Automatic 6-spd,0.0,0.0,25
2019,GMC,Terrain FWD,Automatic 6-spd,0.0,0.0,39
2019,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,26
2019,GMC,Canyon 2WD,Manual 6-spd,0.0,0.0,26
2019,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,24
2019,GMC,Sierra K10 4WD,Automatic 8-spd,0.0,0.0,21
2019,GMC,Sierra K10 4WD,Automatic 10-spd,0.0,0.0,20
2019,GMC,Sierra K10 4WD AT4,Automatic 10-spd,0.0,0.0,19
2019,GMC,Sierra K10 4WD AT4,Automatic 8-spd,0.0,0.0,20
2019,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,30
2019,GMC,Sierra C10 2WD,Automatic 8-spd,0.0,0.0,23
2019,GMC,Yukon C1500 2WD,Automatic 10-spd,0.0,0.0,23
2019,GMC,Yukon C1500 XL 2WD,Automatic 10-spd,0.0,0.0,23
2019,GMC,Canyon 2WD,Automatic 8-spd,0.0,0.0,25
2019,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,28
2019,GMC,Canyon 4WD,Automatic 8-spd,0.0,0.0,24
2019,GMC,Canyon Cab Chassis 2WD,Automatic 8-spd,0.0,0.0,15
2019,GMC,Sierra C10 2WD,Automatic 8-spd,0.0,0.0,23
2019,GMC,Sierra C10 XFE 2WD,Automatic 8-spd,0.0,0.0,24
2019,GMC,Sierra C10 2WD,Automatic 6-spd,0.0,0.0,21
2019,GMC,Sierra C10 2WD,Automatic 8-spd,0.0,0.0,22
2019,GMC,Sierra K10 4WD,Automatic 8-spd,0.0,0.0,22
2019,GMC,Sierra K10 4WD,Automatic 6-spd,0.0,0.0,19
2019,GMC,Sierra K10 4WD,Automatic 6-spd,0.0,0.0,20
2019,GMC,Sierra K10 4WD,Automatic 8-spd,0.0,0.0,20
2019,GMC,Sierra K10 Cab Chassis 4WD,Automatic 6-spd,0.0,0.0,17
2019,GMC,Sierra C10 Cab Chassis 2WD,Automatic 6-spd,0.0,0.0,19
2019,GMC,Sierra C10 2WD,Automatic 6-spd,0.0,0.0,21
2019,GMC,Sierra C10 2WD,Automatic 6-spd,0.0,0.0,20
2019,GMC,Sierra K10 4WD,Automatic 6-spd,0.0,0.0,20
2019,GMC,Sierra C10 Cab Chassis 2WD,Automatic 6-spd,0.0,0.0,19
2019,GMC,Sierra K10 Cab Chassis 4WD,Automatic 6-spd,0.0,0.0,17
2020,GMC,Terrain FWD,Automatic 9-spd,0.0,0.0,30
2020,GMC,Terrain AWD,Automatic 9-spd,0.0,0.0,28
2020,GMC,Terrain AWD,Automatic 9-spd,0.0,0.0,26
2020,GMC,Yukon C1500 2WD,Automatic 6-spd,0.0,0.0,22
2020,GMC,Yukon C1500 XL 2WD,Automatic 6-spd,0.0,0.0,22
2020,GMC,Yukon C1500 2WD,Automatic 6-spd,0.0,0.0,22
2020,GMC,Yukon C1500 XL 2WD,Automatic 6-spd,0.0,0.0,22
2020,GMC,Yukon C1500 2WD,Automatic 10-spd,0.0,0.0,23
2020,GMC,Yukon C1500 XL 2WD,Automatic 10-spd,0.0,0.0,23
2020,GMC,Yukon K1500 XL 4WD,Automatic 6-spd,0.0,0.0,21
2020,GMC,Yukon K1500 4WD,Automatic 6-spd,0.0,0.0,21
2020,GMC,Yukon K1500 XL 4WD,Automatic 10-spd,0.0,0.0,20
2020,GMC,Yukon K1500 4WD,Automatic 10-spd,0.0,0.0,22
2020,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,30
2020,GMC,Canyon 2WD,Automatic 8-spd,0.0,0.0,25
2020,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,26
2020,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,28
2020,GMC,Canyon 4WD,Automatic 8-spd,0.0,0.0,24
2020,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,24
2020,GMC,Yukon K1500 XL 4WD,Automatic 6-spd,0.0,0.0,21
2020,GMC,Yukon K1500 4WD,Automatic 6-spd,0.0,0.0,21
2020,GMC,Terrain FWD,Automatic 9-spd,0.0,0.0,28
2020,GMC,Sierra 2WD,Automatic 6-spd,0.0,0.0,21
2020,GMC,Sierra 2WD,Automatic 8-spd,0.0,0.0,23
2020,GMC,Sierra 2WD,Automatic 8-spd,0.0,0.0,22
2020,GMC,Sierra 2WD,Automatic 10-spd,0.0,0.0,30
2020,GMC,Sierra 2WD,Automatic 6-spd,0.0,0.0,21
2020,GMC,Sierra 2WD,Automatic 6-spd,0.0,0.0,19
2020,GMC,Sierra 2WD,Automatic 8-spd,0.0,0.0,23
2020,GMC,Sierra 4WD,Automatic 8-spd,0.0,0.0,22
2020,GMC,Sierra 4WD AT4,Automatic 8-spd,0.0,0.0,21
2020,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,22
2020,GMC,Sierra 4WD AT4,Automatic 10-spd,0.0,0.0,21
2020,GMC,Sierra 4WD,Automatic 8-spd,0.0,0.0,22
2020,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,20
2020,GMC,Sierra 4WD AT4,Automatic 10-spd,0.0,0.0,19
2020,GMC,Sierra 4WD,Automatic 6-spd,0.0,0.0,20
2020,GMC,Sierra 4WD AT4,Automatic 6-spd,0.0,0.0,18
2020,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,26
2020,GMC,Sierra 4WD AT4,Automatic 10-spd,0.0,0.0,26
2020,GMC,Sierra 4WD,Automatic 8-spd,0.0,0.0,22
2020,GMC,Sierra 4WD,Automatic 6-spd,0.0,0.0,20
2020,GMC,Sierra Cab Chassis 2WD,Automatic 6-spd,0.0,0.0,19
2020,GMC,Sierra Cab Chassis 4WD,Automatic 6-spd,0.0,0.0,16
2020,GMC,Sierra Cab Chassis 4WD,Automatic 6-spd,0.0,0.0,17
2020,GMC,Sierra Cab Chassis 2WD,Automatic 6-spd,0.0,0.0,18
2020,GMC,Acadia FWD,Automatic 9-spd,0.0,0.0,27
2020,GMC,Acadia FWD,Automatic 9-spd,0.0,0.0,27
2020,GMC,Acadia AWD,Automatic 9-spd,0.0,0.0,25
2020,GMC,Sierra 2WD,Automatic 8-spd,0.0,0.0,24
2020,GMC,Sierra 4WD,Automatic 6-spd,0.0,0.0,19
2020,GMC,Acadia FWD,Automatic 9-spd,0.0,0.0,28
2020,GMC,Acadia AWD,Automatic 9-spd,0.0,0.0,27
2021,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,25
2021,GMC,Canyon 2WD,Automatic 8-spd,0.0,0.0,25
2021,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,24
2021,GMC,Canyon 4WD,Automatic 8-spd,0.0,0.0,22
2021,GMC,Yukon 2WD,Automatic 10-spd,0.0,0.0,20
2021,GMC,Yukon XL 2WD,Automatic 10-spd,0.0,0.0,20
2021,GMC,Yukon 2WD,Automatic 10-spd,0.0,0.0,20
2021,GMC,Yukon XL 2WD,Automatic 10-spd,0.0,0.0,20
2021,GMC,Yukon XL 4WD,Automatic 10-spd,0.0,0.0,19
2021,GMC,Yukon 4WD,Automatic 10-spd,0.0,0.0,19
2021,GMC,Yukon XL 4WD,Automatic 10-spd,0.0,0.0,19
2021,GMC,Yukon 4WD,Automatic 10-spd,0.0,0.0,20
2021,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,28
2021,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,30
2021,GMC,Acadia FWD,Automatic 9-spd,0.0,0.0,27
2021,GMC,Acadia FWD,Automatic 9-spd,0.0,0.0,29
2021,GMC,Acadia AWD,Automatic 9-spd,0.0,0.0,27
2021,GMC,Acadia FWD,Automatic 9-spd,0.0,0.0,27
2021,GMC,Acadia AWD,Automatic 9-spd,0.0,0.0,26
2021,GMC,Sierra 2WD,Automatic 6-spd,0.0,0.0,21
2021,GMC,Sierra 2WD,Automatic 6-spd,0.0,0.0,19
2021,GMC,Sierra 2WD,Automatic 8-spd,0.0,0.0,23
2021,GMC,Sierra 2WD,Automatic 10-spd,0.0,0.0,30
2021,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,20
2021,GMC,Sierra 4WD AT4,Automatic 10-spd,0.0,0.0,19
2021,GMC,Sierra 4WD,Automatic 6-spd,0.0,0.0,20
2021,GMC,Sierra 4WD,Automatic 6-spd,0.0,0.0,18
2021,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,26
2021,GMC,Sierra 4WD AT4,Automatic 10-spd,0.0,0.0,26
2021,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,22
2021,GMC,Sierra 4WD AT4,Automatic 10-spd,0.0,0.0,21
2021,GMC,Sierra 4WD,Automatic 8-spd,0.0,0.0,21
2021,GMC,Sierra 4WD AT4,Automatic 8-spd,0.0,0.0,21
2021,GMC,Sierra 4WD,Automatic 6-spd,0.0,0.0,20
2021,GMC,Sierra Cab Chassis 4WD,Automatic 6-spd,0.0,0.0,17
2021,GMC,Sierra Cab Chassis 4WD,Automatic 6-spd,0.0,0.0,16
2021,GMC,Sierra 2WD,Automatic 6-spd,0.0,0.0,21
2021,GMC,Sierra 2WD,Automatic 8-spd,0.0,0.0,23
2021,GMC,Sierra 2WD,Automatic 8-spd,0.0,0.0,23
2021,GMC,Sierra 4WD AT4,Automatic 6-spd,0.0,0.0,18
2021,GMC,Sierra 4WD,Automatic 8-spd,0.0,0.0,21
2021,GMC,Sierra Cab Chassis 2WD,Automatic 6-spd,0.0,0.0,18
2021,GMC,Sierra Cab Chassis 2WD,Automatic 6-spd,0.0,0.0,19
2021,GMC,Sierra 4WD,Automatic 8-spd,0.0,0.0,20
2021,GMC,Terrain FWD,Automatic 9-spd,0.0,0.0,30
2021,GMC,Terrain AWD,Automatic 9-spd,0.0,0.0,28
2021,GMC,Yukon 2WD,Automatic 10-spd,0.0,0.0,27
2021,GMC,Yukon XL 2WD,Automatic 10-spd,0.0,0.0,27
2021,GMC,Yukon XL 4WD,Automatic 10-spd,0.0,0.0,26
2021,GMC,Yukon 4WD,Automatic 10-spd,0.0,0.0,26
2021,GMC,Sierra 2WD,Automatic 6-spd,0.0,0.0,21
2021,GMC,Sierra 4WD,Automatic 6-spd,0.0,0.0,20
2021,GMC,Sierra 2WD,Automatic 8-spd,0.0,0.0,22
2021,GMC,Sierra 4WD,Automatic 8-spd,0.0,0.0,20
2021,GMC,Sierra 4WD AT4,Automatic 8-spd,0.0,0.0,20
2021,GMC,Sierra Cab Chassis 4WD,Automatic 6-spd,0.0,0.0,17
2021,GMC,Sierra Cab Chassis 2WD,Automatic 6-spd,0.0,0.0,18
2021,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,20
2021,GMC,Sierra 4WD AT4,Automatic 10-spd,0.0,0.0,19
2021,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,21
2021,GMC,Sierra 4WD AT4,Automatic 10-spd,0.0,0.0,21
2021,GMC,Yukon 2WD,Automatic 10-spd,0.0,0.0,20
2021,GMC,Yukon XL 2WD,Automatic 10-spd,0.0,0.0,20
2021,GMC,Yukon 2WD,Automatic 10-spd,0.0,0.0,20
2021,GMC,Yukon XL 2WD,Automatic 10-spd,0.0,0.0,20
2021,GMC,Yukon XL 4WD,Automatic 10-spd,0.0,0.0,19
2021,GMC,Yukon 4WD,Automatic 10-spd,0.0,0.0,19
2021,GMC,Yukon 4WD,Automatic 10-spd,0.0,0.0,20
2021,GMC,Yukon XL 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Terrain FWD,Automatic 9-spd,0.0,0.0,30
2022,GMC,Terrain AWD,Automatic 9-spd,0.0,0.0,28
2022,GMC,Acadia FWD,Automatic 9-spd,0.0,0.0,29
2022,GMC,Acadia FWD,Automatic 9-spd,0.0,0.0,27
2022,GMC,Acadia AWD,Automatic 9-spd,0.0,0.0,26
2022,GMC,Acadia AWD,Automatic 9-spd,0.0,0.0,27
2022,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,25
2022,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,24
2022,GMC,Canyon 2WD,Automatic 6-spd,0.0,0.0,30
2022,GMC,Canyon 2WD,Automatic 8-spd,0.0,0.0,25
2022,GMC,Canyon 4WD,Automatic 8-spd,0.0,0.0,24
2022,GMC,Canyon 4WD,Automatic 6-spd,0.0,0.0,28
2022,GMC,Sierra 2WD,Automatic 10-spd,0.0,0.0,30
2022,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,26
2022,GMC,Sierra Mud Terrain Tires 4WD,Automatic 10-spd,0.0,0.0,23
2022,GMC,Yukon 2WD,Automatic 10-spd,0.0,0.0,27
2022,GMC,Yukon XL 2WD,Automatic 10-spd,0.0,0.0,27
2022,GMC,Yukon XL 4WD,Automatic 10-spd,0.0,0.0,26
2022,GMC,Yukon 4WD,Automatic 10-spd,0.0,0.0,26
2022,GMC,Sierra 2WD,Automatic 6-spd,0.0,0.0,19
2022,GMC,Sierra Mud Terrain Tires 4WD,Automatic 6-spd,0.0,0.0,16
2022,GMC,Sierra Mud Terrain Tires 4WD,Automatic 8-spd,0.0,0.0,18
2022,GMC,Sierra Mud Terrain Tires 4WD,Automatic 8-spd,0.0,0.0,18
2022,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Sierra 4WD,Automatic 6-spd,0.0,0.0,18
2022,GMC,Sierra Cab Chassis 4WD,Automatic 8-spd,0.0,0.0,17
2022,GMC,Yukon 2WD,Automatic 10-spd,0.0,0.0,20
2022,GMC,Yukon 2WD,Automatic 10-spd,0.0,0.0,20
2022,GMC,Yukon XL 2WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Yukon XL 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Yukon 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Yukon XL 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Yukon 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Sierra Cab Chassis 2WD,Automatic 8-spd,0.0,0.0,17
2022,GMC,Yukon XL 2WD,Automatic 10-spd,0.0,0.0,20
2022,GMC,Sierra 2WD,Automatic 8-spd,0.0,0.0,21
2022,GMC,Sierra 2WD,Automatic 8-spd,0.0,0.0,22
2022,GMC,Sierra 2WD,Automatic 8-spd,0.0,0.0,22
2022,GMC,Sierra 2WD,Automatic 8-spd,0.0,0.0,21
2022,GMC,Sierra 4WD,Automatic 8-spd,0.0,0.0,20
2022,GMC,Sierra 4WD,Automatic 8-spd,0.0,0.0,20
2022,GMC,Sierra Mud Terrain Tires 4WD,Automatic 10-spd,0.0,0.0,17
2022,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Sierra Mud Terrain Tires 4WD,Automatic 10-spd,0.0,0.0,18
2022,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,20
2022,GMC,Sierra 4WD,Automatic 8-spd,0.0,0.0,20
2022,GMC,Sierra 4WD,Automatic 8-spd,0.0,0.0,20
2022,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Yukon 2WD,Automatic 10-spd,0.0,0.0,20
2022,GMC,Yukon XL 2WD,Automatic 10-spd,0.0,0.0,20
2022,GMC,Yukon 2WD,Automatic 10-spd,0.0,0.0,20
2022,GMC,Yukon XL 2WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Yukon XL 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Yukon 4WD,Automatic 10-spd,0.0,0.0,20
2022,GMC,Yukon XL 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Yukon 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Sierra 2WD,Automatic 10-spd,0.0,0.0,21
2022,GMC,Sierra 2WD,Automatic 10-spd,0.0,0.0,21
2022,GMC,Sierra Mud Terrain Tires 4WD,Automatic 10-spd,0.0,0.0,17
2022,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,19
2022,GMC,Sierra 4WD,Automatic 10-spd,0.0,0.0,20
2022,GMC,Sierra Mud Terrain Tires 4WD,Automatic 10-spd,0.0,0.0,17
2022,GMC,Sierra Cab Chassis 4WD,Automatic 10-spd,0.0,0.0,17
2022,GMC,Sierra Cab Chassis 2WD,Automatic 10-spd,0.0,0.0,18
2022,GMC,Sierra Cab Chassis 4WD,Automatic 10-spd,0.0,0.0,17
2017,Genesis,G80 RWD,Automatic (S8),0.0,0.0,28
2017,Genesis,G80 AWD,Automatic (S8),0.0,0.0,25
2017,Genesis,G80 RWD,Automatic (S8),0.0,0.0,23
2017,Genesis,G90 AWD,Automatic (S8),0.0,0.0,24
2017,Genesis,G90 RWD,Automatic (S8),0.0,0.0,24
2017,Genesis,G90 AWD,Automatic (S8),0.0,0.0,23
2017,Genesis,G90 RWD,Automatic (S8),0.0,0.0,24
2018,Genesis,G80 AWD,Automatic (S8),0.0,0.0,25
2018,Genesis,G80 RWD,Automatic (S8),0.0,0.0,27
2018,Genesis,G80 AWD,Automatic (S8),0.0,0.0,24
2018,Genesis,G80 RWD,Automatic (S8),0.0,0.0,25
2018,Genesis,G80 AWD,Automatic (S8),0.0,0.0,23
2018,Genesis,G80 RWD,Automatic (S8),0.0,0.0,24
2018,Genesis,G90 AWD,Automatic (S8),0.0,0.0,24
2018,Genesis,G90 RWD,Automatic (S8),0.0,0.0,24
2018,Genesis,G90 AWD,Automatic (S8),0.0,0.0,23
2018,Genesis,G90 RWD,Automatic (S8),0.0,0.0,24
2019,Genesis,G70 AWD,Automatic (S8),0.0,0.0,25
2019,Genesis,G70 RWD,Automatic (S8),0.0,0.0,26
2019,Genesis,G70 AWD,Automatic (S8),0.0,0.0,28
2019,Genesis,G70 RWD,Automatic (S8),0.0,0.0,30
2019,Genesis,G70 RWD,Manual 6-spd,0.0,0.0,28
2019,Genesis,G90 AWD,Automatic (S8),0.0,0.0,24
2019,Genesis,G90 RWD,Automatic (S8),0.0,0.0,24
2019,Genesis,G90 AWD,Automatic (S8),0.0,0.0,23
