Model_Year,Model,Manufacturer,ManufacturerID,VehicleID,Category,Fuel,FuelID,Transmission_Type,Engine_Description
2021,AMG GLE 63 S 4MATIC+ Coupe,Mercedes-Benz,239,12678,SUV,Hybrid Electric,45,Auto,4.0L V8
2021,AMG GLS 63 4MATIC+,Mercedes-Benz,239,12535,SUV,Hybrid Electric,45,Auto,4.0L V8
2021,AMG GT 43 4MATIC+,Mercedes-Benz,239,12646,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,AMG GT 53 4MATIC+,Mercedes-Benz,239,12647,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,Accord,Honda,209,12641,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,Accord Sport/Touring,Honda,209,12642,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,Avalon Hybrid,Toyota,221,12536,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2021,Avalon Hybrid XLE,Toyota,221,12537,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2021,Aviator AWD PHEV,Lincoln,227,12616,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L V6
74 kW electric motor"
2021,Bentayga,Bentley Motors,355,12719,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L V6
100 kW electric motor"
2021,Bolt EV,Chevrolet,215,12696,Sedan/Wagon,Electric,41,,"150 kW electric motor
189 Ah battery"
2021,CLS 450,Mercedes-Benz,239,12606,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,CLS 450 4MATIC,Mercedes-Benz,239,12607,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,CR-V AWD,Honda,209,12643,SUV,Hybrid Electric,45,Auto,2.0L I4
2021,Camry Hybrid LE,Toyota,221,12609,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2021,Camry Hybrid SE/XLE/XSE,Toyota,221,12610,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2021,Cayenne Turbo S e-Hybrid,Porsche,391,12732,SUV,Plug-in Hybrid Electric,57,Auto,"4.0L V8
99 kW electric motor"
2021,Cayenne Turbo S e-Hybrid Coupe,Porsche,391,12733,SUV,Plug-in Hybrid Electric,57,Auto,"4.0L V8
99 kW electric motor"
2021,Cayenne e-Hybrid,Porsche,391,12734,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L V6
99 kW electric motor"
2021,Cayenne e-Hybrid Coupe,Porsche,391,12735,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L V6
99 kW electric motor"
2021,Clarity PHEV,Honda,209,12550,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I4
135 kW electric motor"
2021,Cooper SE Countryman ALL4,Mini,425,12587,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I3
65 kW electric motor"
2021,Cooper SE Hardtop 2 door,Mini,425,12556,Sedan/Wagon,Electric,41,Auto,"135 kW electric motor
93 Ah battery"
2021,Corolla Hybrid,Toyota,221,12538,Sedan/Wagon,Hybrid Electric,45,Auto,1.8L I4
2021,Corsair AWD PHEV,Lincoln,227,12731,SUV,Plug-in Hybrid Electric,57,Auto,"2.5L I4
36 kW and  50 kW electric motors"
2021,Crosstrek Hybrid AWD,Subaru,383,12713,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
88 kW electric motor"
2021,Defender 110 MHEV,Land Rover,387,12581,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,Defender 90 MHEV,Land Rover,387,12580,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,Discovery MHEV,Land Rover,387,12718,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,E 450 (Convertible),Mercedes-Benz,239,12653,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,E 450 (Coupe),Mercedes-Benz,239,12652,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,E 450 4MATIC,Mercedes-Benz,239,12608,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,E 450 4MATIC,Mercedes-Benz,239,12663,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,E 450 4MATIC (Convertible),Mercedes-Benz,239,12655,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,E 450 4MATIC (Coupe),Mercedes-Benz,239,12654,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,E 450 4MATIC All-Terrain (wagon),Mercedes-Benz,239,12591,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,E-PACE MHEV,Jaguar,385,12726,SUV,Hybrid Electric,45,Auto,2.0L I4
2021,ES 300h,Lexus,243,12582,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2021,Elantra Hybrid,Hyundai,351,12689,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2021,Elantra Hybrid Blue,Hyundai,351,12690,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2021,Escape AWD HEV,Ford,219,12705,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2021,Escape FWD HEV,Ford,219,12704,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2021,Escape FWD PHEV,Ford,219,12764,SUV,Plug-in Hybrid Electric,57,Auto,"2.5L I4
62 kW electric motor"
2021,Explorer HEV AWD,Ford,219,12604,SUV,Hybrid Electric,45,Auto,3.3L V6
2021,Explorer HEV RWD,Ford,219,12639,SUV,Hybrid Electric,45,Auto,3.3L V6
2021,F-PACE P340 MHEV,Jaguar,385,12708,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,F-PACE P400 MHEV,Jaguar,385,12709,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,F150 Pickup 2WD HEV,Ford,219,12694,Pickup,Hybrid Electric,45,Auto,3.5L V6
2021,F150 Pickup 4WD HEV,Ford,219,12640,Pickup,Hybrid Electric,45,Auto,3.5L V6
2021,GLE 450 4MATIC,Mercedes-Benz,239,12592,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,GLE 580 4MATIC,Mercedes-Benz,239,12679,SUV,Hybrid Electric,45,Auto,4.0L V8
2021,GLS 450 4MATIC,Mercedes-Benz,239,12593,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,GLS 580 4MATIC,Mercedes-Benz,239,12680,SUV,Hybrid Electric,45,Auto,4.0L V8
2021,GLS 600 4MATIC Maybach,Mercedes-Benz,239,12681,SUV,Hybrid Electric,45,Auto,4.0L V8
2021,"GS-6 (21"" wheels)",Karma,424,12682,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I3
175 kW electric motors (x2)"
2021,Highlander Hybrid,Toyota,221,12584,SUV,Hybrid Electric,45,Auto,2.5L I4
2021,Highlander Hybrid AWD,Toyota,221,12585,SUV,Hybrid Electric,45,Auto,2.5L I4
2021,Highlander Hybrid AWD LTD/PLAT,Toyota,221,12586,SUV,Hybrid Electric,45,Auto,2.5L I4
2021,I-PACE EV400,Jaguar,385,12757,SUV,Electric,41,Auto,223 Ah battery
2021,ID.4 1st,Volkswagen,347,12674,SUV,Electric,41,Auto,"150 kW electric motor
234 Ah battery"
2021,ID.4 AWD Pro,Volkswagen,347,12996,SUV,Electric,41,Auto,"80 and 150 kW electric motors
234 Ah battery"
2021,ID.4 Pro,Volkswagen,347,12838,SUV,Electric,41,Auto,"150 kW electric motor
234 Ah battery"
2021,ID.4 Pro S,Volkswagen,347,12675,SUV,Electric,41,Auto,"150 kW electric motor
234 Ah battery"
2021,ID.4 Pro S AWD ,Volkswagen,347,12995,SUV,Electric,41,Auto,"80 and 150 kW electric motors
234 Ah battery"
2021,Insight,Honda,209,12521,Sedan/Wagon,Hybrid Electric,45,Auto,1.5L I4
2021,Insight Touring,Honda,209,12522,Sedan/Wagon,Hybrid Electric,45,Auto,1.5L I4
2021,Ioniq,Hyundai,351,12676,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2021,Ioniq Blue,Hyundai,351,12677,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2021,Ioniq Electric,Hyundai,351,12756,Sedan/Wagon,Electric,41,Auto,"100 kW electric motor
120 Ah battery"
2021,Ioniq Plug-in Hybrid,Hyundai,351,12720,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.6L I4
45 kW electric motor"
2021,K27,Kandi,466,12686,Sedan/Wagon,Electric,41,Auto,"20 kW electric motor
57 Ah battery"
2021,Kona Electric,Hyundai,351,12725,SUV,Electric,41,Auto,"150 kW electric motor
180 Ah battery"
2021,LC 500h,Lexus,243,12528,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2021,LS 500h,Lexus,243,12727,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2021,LS 500h AWD,Lexus,243,12728,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2021,Leaf (40 kWh battery pack),Nissan,217,12697,Sedan/Wagon,Electric,41,Auto,"110 kW electric motor
115 Ah battery"
2021,Leaf (62 kWh battery pack),Nissan,217,12700,Sedan/Wagon,Electric,41,Auto,"160 kW electric motor
176 Ah battery"
2021,Leaf SV/SL (62 kWh battery pack),Nissan,217,12699,Sedan/Wagon,Electric,41,Auto,"160 kW electric motor
176 Ah battery"
2021,M340i,BMW,211,12512,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,M340i xDrive,BMW,211,12513,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,M440i Convertible,BMW,211,12753,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,M440i xDrive Coupe,BMW,211,12590,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,Model 3 Long Range AWD,Tesla,237,12626,Sedan/Wagon,Electric,41,Auto,"131 kW and 190 kW electric motors
235 Ah battery"
2021,Model 3 Performance AWD,Tesla,237,12627,Sedan/Wagon,Electric,41,Auto,"131 kW and 190 kW electric motors
235 Ah battery"
2021,Model 3 Standard Range Plus RWD,Tesla,237,12752,Sedan/Wagon,Electric,41,Auto,198 kW electric motor 158 Ah battery
2021,Model S Long Range,Tesla,237,12774,Sedan/Wagon,Electric,41,Auto,"179 kW and 186 kW electric motors 
305 Ah battery"
2021,"Model S Performance (19"" Wheels)",Tesla,237,12673,Sedan/Wagon,Electric,41,Auto,"149 kW and 276 kW electric motors
305 Ah battery"
2021,"Model S Plaid (21"" Wheels)",Tesla,237,12776,Sedan/Wagon,Electric,41,Auto,"250 kW electric motors (X3)
256 Ah battery"
2021,Model X Long Range Plus,Tesla,237,12624,SUV,Electric,41,Auto,"180 and 189 kW electric motors
305 Ah battery"
2021,"Model X Performance (20"" Wheels)",Tesla,237,12625,SUV,Electric,41,Auto,"151 kW and 273 kW electric motors
305 Ah battery"
2021,Model Y Long Range AWD,Tesla,237,12629,SUV,Electric,41,Auto,"69 and 201 kW electric motors
235 Ah battery"
2021,Model Y Performance AWD,Tesla,237,12628,SUV,Electric,41,Auto,"133 and 179 kW electric motors
235 Ah battery"
2021,Model Y Standard Range RWD,Tesla,237,12760,SUV,Electric,41,Auto,"209 kW electric motor
158 Ah battery"
2021,Mustang Mach-E AWD,Ford,219,12666,Sedan/Wagon,Electric,41,Auto,"198 kW electric motor
216 kWh battery"
2021,Mustang Mach-E AWD Extended,Ford,219,12667,Sedan/Wagon,Electric,41,Auto,"209 kW electric motor
288 kWh battery"
2021,Mustang Mach-E GT AWD,Ford,219,12994,Sedan/Wagon,Electric,41,Auto,"179  kW electric motors (X2)
288 Ah battery"
2021,Mustang Mach-E GT AWD,Ford,219,12993,Sedan/Wagon,Electric,41,Auto,"179  kW electric motors (X2)
288 Ah battery"
2021,Mustang Mach-E RWD,Ford,219,12664,Sedan/Wagon,Electric,41,Auto,"198 kW electric motor
216 kWh battery"
2021,Mustang Mach-E RWD California Route 1,Ford,219,12714,Sedan/Wagon,Electric,41,Auto,"216 kW electric motor
288 kWh battery"
2021,Mustang Mach-E RWD Extended,Ford,219,12665,Sedan/Wagon,Electric,41,Auto,"216 kW electric motor
288 kWh battery"
2021,NSX,Acura,365,12717,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2021,NX 300h AWD,Lexus,243,12529,SUV,Hybrid Electric,45,Auto,2.5L I4
2021,Niro,Kia,361,12691,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2021,Niro Electric,Kia,361,12751,Sedan/Wagon,Electric,41,Auto,"150 kW electric motor
180 Ah battery"
2021,Niro FE,Kia,361,12692,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2021,Niro Plug-in Hybrid,Kia,361,12712,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.6L I4
45 kW electric motor"
2021,Niro Touring,Kia,361,12693,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2021,Outlander PHEV,Mitsubishi,263,12721,SUV,Plug-in Hybrid Electric,57,Auto,"2.4L I4
60 kW and 70 kW electric motors"
2021,Pacifica Hybrid,Chrysler,223,12660,Van,Plug-in Hybrid Electric,57,Auto,"3.6L V6
89 kW electric motor"
2021,Panamera 4 E-Hybrid,Porsche,391,12765,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.9L V6
70 kW electric motor"
2021,Panamera 4 E-Hybrid Executive,Porsche,391,12768,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.9L V6
70 kW electric motor"
2021,Panamera 4 E-Hybrid ST,Porsche,391,12767,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.9L V6
70 kW electric motor"
2021,Panamera 4S E-Hybrid,Porsche,391,12766,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.9L V6
70 kW electric motor"
2021,Panamera 4S E-Hybrid Executive,Porsche,391,12769,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.9L V6
70 kW electric motor"
2021,Panamera 4S E-Hybrid ST,Porsche,391,12770,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.9L V6
70 kW electric motor"
2021,Panamera Turbo S E-Hybrid,Porsche,391,12771,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"4.0L V8
100 kW electric motor"
2021,Panamera Turbo S E-Hybrid Executive,Porsche,391,12772,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"4.0L V8
100 kW electric motor"
2021,Panamera Turbo S E-Hybrid ST,Porsche,391,12773,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"4.0L V8
100 kW electric motor"
2021,Polestar 2,Polestar Automotive USA,462,12595,Sedan/Wagon,Electric,41,Auto,"150 kW electric motor
196 Ah battery"
2021,Polestar I,Polestar Automotive USA,462,12588,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4 
52 85 85kW 3-phase Sync. electric motor"
2021,Prius,Toyota,221,12539,Sedan/Wagon,Hybrid Electric,45,Auto,1.8L I4
2021,Prius AWD,Toyota,221,12540,Sedan/Wagon,Hybrid Electric,45,Auto,1.8L I4
2021,Prius Eco,Toyota,221,12541,Sedan/Wagon,Hybrid Electric,45,Auto,1.8L I4
2021,Prius Prime,Toyota,221,12551,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.8L I4
23 & 53 kW electric motor"
2021,Q5,Audi,377,12659,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
105 kW electric motor"
2021,Q5,Audi,377,12603,SUV,Hybrid Electric,45,Auto,2.0L I4
2021,Q5 Sportback,Audi,377,12703,SUV,Hybrid Electric,45,Auto,2.0L I4
2021,Q7,Audi,377,12558,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,Q8,Audi,377,12559,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,RAV4 Hybrid AWD,Toyota,221,12542,SUV,Hybrid Electric,45,Auto,2.5L I4
2021,RAV4 Prime AWD,Toyota,221,12552,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.5L I4
40 & 134 kW electric motor"
2021,RS 6 Avant,Audi,377,12560,Sedan/Wagon,Hybrid Electric,45,Auto,4.0L V8
2021,RS Q8,Audi,377,12563,Sedan/Wagon,Hybrid Electric,45,Auto,4.0L V8
2021,RS7,Audi,377,12561,Sedan/Wagon,Hybrid Electric,45,Auto,4.0L V8
2021,RX 450h AWD,Lexus,243,12583,SUV,Hybrid Electric,45,Auto,3.5L V6
2021,RX 450h L AWD,Lexus,243,12530,SUV,Hybrid Electric,45,Auto,3.5L V6
2021,Range Rover MHEV,Land Rover,387,12605,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,Range Rover PHEV,Land Rover,387,12614,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
105 kW electric motor"
2021,Range Rover Sport MHEV,Land Rover,387,12527,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,Range Rover Sport PHEV,Land Rover,387,12615,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
105 kW electric motor"
2021,Range Rover Velar P340 MHEV,Land Rover,387,12710,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,Range Rover Velar P400 MHEV,Land Rover,387,12711,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,"Revero GT (21"" wheels)",Karma,424,12661,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I3
175 kW electric motors (x2)"
2021,S 500 4MATIC,Mercedes-Benz,239,12839,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,S 580 4MATIC,Mercedes-Benz,239,12840,Sedan/Wagon,Hybrid Electric,45,Auto,4.0L V8
2021,S 580 4MATIC Maybach,Mercedes-Benz,239,12841,Sedan/Wagon,Hybrid Electric,45,Auto,4.0L V8
2021,S6,Audi,377,12508,Sedan/Wagon,Hybrid Electric,45,Auto,2.9L V6
2021,S60 AWD,Volvo,395,12662,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2021,S7,Audi,377,12509,Sedan/Wagon,Hybrid Electric,45,Auto,2.9L V6
2021,S8,Audi,377,12562,Sedan/Wagon,Hybrid Electric,45,Auto,4.0L V8
2021,S90 AWD,Volvo,395,12553,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2021,SF90 Stradale Coupe,Ferrari,409,12613,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"3.9L V8
150 kW electric motor"
2021,Santa Fe Hybrid,Hyundai,351,12706,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2021,Santa Fe Hybrid Blue,Hyundai,351,12707,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2021,Sienna,Toyota,221,12657,Van,Hybrid Electric,45,Auto,2.5L I4
2021,Sienna AWD,Toyota,221,12658,Van,Hybrid Electric,45,Auto,2.5L I4
2021,Sonata Hybrid,Hyundai,351,12523,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,Sonata Hybrid Blue,Hyundai,351,12524,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,Sorento Hybrid,Kia,361,12579,SUV,Hybrid Electric,45,Auto,1.6L I4
2021,Taycan 4S Perf Battery,Porsche,391,12701,Sedan/Wagon,Electric,41,Auto,"194 and 280 kW electric motors
129 Ah battery"
2021,Taycan 4S Perf Battery Plus,Porsche,391,12702,Sedan/Wagon,Electric,41,Auto,"210 and 250 kW electric motors
129 Ah battery"
2021,Taycan Perf Battery,Porsche,391,12739,Sedan/Wagon,Electric,41,Auto,240 kW electric motor 129 Ah battery
2021,Taycan Perf Battery Plus,Porsche,391,12740,Sedan/Wagon,Electric,41,Auto,280 kW electric motor 129 Ah battery
2021,Taycan Turbo,Porsche,391,12759,Sedan/Wagon,Electric,41,Auto,129 Ah battery
2021,Taycan Turbo S,Porsche,391,12758,Sedan/Wagon,Electric,41,Auto,129 Ah battery
2021,UX 250h,Lexus,243,12644,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,UX 250h AWD,Lexus,243,12645,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,V60 AWD,Volvo,395,12554,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2021,Venza AWD,Toyota,221,12543,SUV,Hybrid Electric,45,Auto,2.5L I4
2021,Wrangler 2dr 4x4,Jeep,275,12525,SUV,Hybrid Electric,45,Auto,3.6L V6
2021,Wrangler 4dr 4x4,Jeep,275,12526,SUV,Hybrid Electric,45,Auto,3.6L V6
2021,Wrangler 4dr 4xe,Jeep,275,12747,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
100 kW electric motor"
2021,X3 xDrive30e,BMW,211,12724,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
80 kW electric motor"
2021,X5 sDrive40i 2WD,BMW,211,12515,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,X5 sDrive40i 4WD,BMW,211,12516,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,X5 xDrive45e,BMW,211,12549,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L V6
83 kW electric motor"
2021,X6 sDrive40i 2WD,BMW,211,12517,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,X6 sDrive40i 4WD,BMW,211,12518,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,X7 sDrive40i 4WD,BMW,211,12519,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,XC40 Recharge,Volvo,395,12596,SUV,Electric,41,Auto,"150 kW electric motor
196 Ah battery"
2021,XC60 AWD,Volvo,395,12589,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2021,XC90 AWD,Volvo,395,12555,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2021,e-tron,Audi,377,12623,SUV,Electric,41,Auto,"141 kW and 172 kW electric motors
240 Ah battery"
2021,e-tron Sportback,Audi,377,12622,SUV,Electric,41,Auto,"141 kW and 172 kW electric motors
240 Ah battery"
2021,i3,BMW,211,12750,Sedan/Wagon,Electric,41,Auto,"125 kW electric motor
120 Ah battery"
2021,i3 with Range Extender,BMW,211,12729,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"0.6L I2
125 kW electric motor"
2021,i3s,BMW,211,12695,Sedan/Wagon,Electric,41,Auto,"135 kW electric motor
120 Ah battery"
2021,i3s with Range Extender,BMW,211,12730,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"0.6L I2
135 kW electric motor"
2022,1500 4X2,Ram,349,12872,Pickup,Hybrid Electric,45,Auto,5.7L V8
2022,1500 4X2,Ram,349,12871,Pickup,Hybrid Electric,45,Auto,3.6L V6
2022,1500 4X4,Ram,349,12874,Pickup,Hybrid Electric,45,Auto,3.6L V8
2022,1500 4X4,Ram,349,12873,Pickup,Hybrid Electric,45,Auto,5.7L V8
2022,1500 HFE 4X2,Ram,349,12870,Pickup,Hybrid Electric,45,Auto,3.6L V6
2022,330e Sedan,BMW,211,13067,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
80 kW electric motor"
2022,330e xDrive,BMW,211,13068,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
80 kW electric motor"
2022,530e Sedan,BMW,211,13069,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
80 kW electric motor"
2022,530e xDrive Sedan,BMW,211,13070,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
80 kW electric motor"
2022,540i Sedan,BMW,211,12859,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,540i xDrive Sedan,BMW,211,12805,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,745e xDrive,BMW,211,13071,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"3.0L V6
83 kW electric motor"
2022,A3 ,Audi,377,12854,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2022,A3 quattro,Audi,377,12842,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2022,A4 S line quattro,Audi,377,12784,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2022,A4 allroad quattro,Audi,377,12783,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2022,A4 quattro,Audi,377,12782,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2022,A5 Cabriolet quattro,Audi,377,12786,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2022,A5 Coupe quattro,Audi,377,12785,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2022,A5 Sportback S line quattro,Audi,377,12788,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2022,A5 Sportback quattro,Audi,377,12787,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2022,A6 Allroad quattro,Audi,377,12791,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,A6 quattro,Audi,377,12789,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2022,A6 quattro,Audi,377,12790,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,A7 TFSI e quattro,Audi,377,12831,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
105 kW electric motor"
2022,A7 quattro,Audi,377,12794,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,A8L quattro,Audi,377,12928,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,AMG E53 4MATIC+,Mercedes-Benz,239,12986,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,AMG E53 4MATIC+ (Convertible),Mercedes-Benz,239,12988,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,AMG E53 4MATIC+ (Coupe),Mercedes-Benz,239,12987,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,AMG GLE 53 4MATIC+,Mercedes-Benz,239,12932,SUV,Hybrid Electric,45,Auto,3.0L V6
2022,AMG GLE 53 4MATIC+ (Coupe),Mercedes-Benz,239,12989,SUV,Hybrid Electric,45,Auto,3.0L V6
2022,AMG GT 43 4MATIC+,Mercedes-Benz,239,12984,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,AMG GT 53 4MATIC+,Mercedes-Benz,239,12985,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2022,Accord,Honda,209,12930,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2022,Accord Sport/Touring,Honda,209,12929,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2022,"Air Dream P AWD w/19"" wheels","Lucid USA, Inc.",469,12894,Sedan/Wagon,Electric,41,Auto,"370kW and 459kW electrics motors
150Ah battery"
2022,"Air Dream P AWD w/21"" wheels","Lucid USA, Inc.",469,12895,Sedan/Wagon,Electric,41,Auto,"370kW and 459kW electrics motors
150Ah battery"
2022,"Air Dream R AWD w/19"" wheels","Lucid USA, Inc.",469,12896,Sedan/Wagon,Electric,41,Auto,"198kW and 498kW electrics motors
150Ah battery"
2022,"Air Dream R AWD w/21"" wheels","Lucid USA, Inc.",469,12897,Sedan/Wagon,Electric,41,Auto,"198kW and 498kW electrics motors
150Ah battery"
2022,"Air G Touring AWD w/19"" wheels","Lucid USA, Inc.",469,12898,Sedan/Wagon,Electric,41,Auto,"178kW and 433kW electrics motors
143Ah battery"
2022,"Air G Touring AWD w/21"" wheels","Lucid USA, Inc.",469,12899,Sedan/Wagon,Electric,41,Auto,"178kW and 433kW electrics motors
143Ah battery"
2022,Avalon Hybrid ,Toyota,221,12875,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2022,Avalon Hybrid XLE,Toyota,221,12876,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
