make,year,model,trany,rangeCity,rangeHwy,highway08
Infiniti,2014,QX60 Hybrid AWD,Automatic (AV-S7),0.0,0.0,28
Infiniti,2014,Q70,Automatic (S7),0.0,0.0,24
Infiniti,2014,Q70 AWD,Automatic (S7),0.0,0.0,23
Infiniti,2014,Q70 Hybrid,Automatic (S7),0.0,0.0,33
Infiniti,2014,Q70,Automatic (S7),0.0,0.0,26
Infiniti,2014,Q70 AWD,Automatic (S7),0.0,0.0,24
Infiniti,2015,QX50,Automatic (S7),0.0,0.0,25
Infiniti,2015,QX50 AWD,Automatic (S7),0.0,0.0,24
Infiniti,2015,QX70 RWD,Automatic (S7),0.0,0.0,24
Infiniti,2015,QX70 AWD,Automatic (S7),0.0,0.0,22
Infiniti,2015,Q60 Convertible,Automatic (S7),0.0,0.0,25
Infiniti,2015,Q60 Convertible,Manual 6-spd,0.0,0.0,24
Infiniti,2015,Q60,Manual 6-spd,0.0,0.0,25
Infiniti,2015,Q60,Automatic (S7),0.0,0.0,27
Infiniti,2015,Q60 AWD,Automatic (S7),0.0,0.0,25
Infiniti,2015,Q40,Automatic (S7),0.0,0.0,27
Infiniti,2015,Q40 AWD,Automatic (S7),0.0,0.0,25
Infiniti,2015,Q70 Hybrid,Automatic (S7),0.0,0.0,33
Infiniti,2015,Q70,Automatic (S7),0.0,0.0,24
Infiniti,2015,Q70 AWD,Automatic (S7),0.0,0.0,23
Infiniti,2015,Q70,Automatic (S7),0.0,0.0,26
Infiniti,2015,Q70 AWD,Automatic (S7),0.0,0.0,24
Infiniti,2015,QX80 2WD,Automatic (S7),0.0,0.0,20
Infiniti,2015,QX80 4WD,Automatic (S7),0.0,0.0,20
Infiniti,2015,Q50 Hybrid,Automatic (S7),0.0,0.0,36
Infiniti,2015,Q50S Hybrid,Automatic (S7),0.0,0.0,33
Infiniti,2015,Q50 Hybrid AWD,Automatic (S7),0.0,0.0,34
Infiniti,2015,Q50S Hybrid AWD,Automatic (S7),0.0,0.0,30
Infiniti,2015,Q50a,Automatic (S7),0.0,0.0,29
Infiniti,2015,Q50,Automatic (S7),0.0,0.0,29
Infiniti,2015,Q50a AWD,Automatic (S7),0.0,0.0,27
Infiniti,2015,Q50 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2015,QX60 FWD,Automatic (AV-S7),0.0,0.0,27
Infiniti,2015,QX60 AWD,Automatic (AV-S7),0.0,0.0,26
Infiniti,2015,QX60 Hybrid FWD,Automatic (AV-S7),0.0,0.0,28
Infiniti,2015,QX60 Hybrid AWD,Automatic (AV-S7),0.0,0.0,28
Infiniti,2015,QX80 4WD (over 6000 lbs curb weight),Automatic (S7),0.0,0.0,19
Infiniti,2016,QX70 RWD,Automatic (S7),0.0,0.0,24
Infiniti,2016,QX70 AWD,Automatic (S7),0.0,0.0,22
Infiniti,2016,QX50,Automatic (S7),0.0,0.0,24
Infiniti,2016,QX50 AWD,Automatic (S7),0.0,0.0,24
Infiniti,2016,QX80 2WD,Automatic (S7),0.0,0.0,20
Infiniti,2016,QX80 4WD,Automatic (S7),0.0,0.0,19
Infiniti,2016,Q70,Automatic (S7),0.0,0.0,24
Infiniti,2016,Q70 AWD,Automatic (S7),0.0,0.0,23
Infiniti,2016,Q70 Hybrid,Automatic (S7),0.0,0.0,33
Infiniti,2016,Q70,Automatic (S7),0.0,0.0,25
Infiniti,2016,Q70 AWD,Automatic (S7),0.0,0.0,24
Infiniti,2016,Q50 Hybrid,Automatic (S7),0.0,0.0,33
Infiniti,2016,Q50 Hybrid AWD,Automatic (S7),0.0,0.0,30
Infiniti,2016,QX60 FWD,Automatic (AV-S7),0.0,0.0,27
Infiniti,2016,QX60 AWD,Automatic (AV-S7),0.0,0.0,26
Infiniti,2016,QX60 Hybrid FWD,Automatic (AV-S7),0.0,0.0,28
Infiniti,2016,QX60 Hybrid AWD,Automatic (AV-S7),0.0,0.0,28
Infiniti,2016,Q50S Red Sport,Automatic (S7),0.0,0.0,26
Infiniti,2016,Q50S Red Sport  AWD,Automatic (S7),0.0,0.0,26
Infiniti,2016,Q50,Automatic (S7),0.0,0.0,31
Infiniti,2016,Q50 AWD,Automatic (S7),0.0,0.0,28
Infiniti,2016,Q50,Automatic (S7),0.0,0.0,28
Infiniti,2016,Q50 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2016,Q50S,Automatic (S7),0.0,0.0,28
Infiniti,2016,Q50S AWD,Automatic (S7),0.0,0.0,26
Infiniti,2017,QX70 RWD,Automatic (S7),0.0,0.0,24
Infiniti,2017,QX70 AWD,Automatic (S7),0.0,0.0,22
Infiniti,2017,Q60,Automatic (S7),0.0,0.0,28
Infiniti,2017,Q60S Red Sport,Automatic (S7),0.0,0.0,27
Infiniti,2017,Q60,Automatic (S7),0.0,0.0,30
Infiniti,2017,Q60 AWD,Automatic (S7),0.0,0.0,28
Infiniti,2017,Q60S Red Sport AWD,Automatic (S7),0.0,0.0,26
Infiniti,2017,Q60 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2017,QX50,Automatic (S7),0.0,0.0,24
Infiniti,2017,QX50 AWD,Automatic (S7),0.0,0.0,24
Infiniti,2017,QX30,Automatic (AM7),0.0,0.0,33
Infiniti,2017,QX30 AWD,Automatic (AM7),0.0,0.0,30
Infiniti,2017,Q50,Automatic (S7),0.0,0.0,29
Infiniti,2017,Q50S Red Sport,Automatic (S7),0.0,0.0,26
Infiniti,2017,Q50 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2017,Q50S Red Sport  AWD,Automatic (S7),0.0,0.0,26
Infiniti,2017,Q50,Automatic (S7),0.0,0.0,31
Infiniti,2017,Q50 AWD,Automatic (S7),0.0,0.0,28
Infiniti,2017,QX60 FWD,Automatic (AV-S7),0.0,0.0,27
Infiniti,2017,QX60 AWD,Automatic (AV-S7),0.0,0.0,26
Infiniti,2017,QX80 2WD,Automatic (S7),0.0,0.0,20
Infiniti,2017,QX60 Hybrid FWD,Automatic (AV-S7),0.0,0.0,27
Infiniti,2017,QX80 4WD,Automatic (S7),0.0,0.0,19
Infiniti,2017,QX60 Hybrid AWD,Automatic (AV-S7),0.0,0.0,27
Infiniti,2017,Q50 Hybrid,Automatic (S7),0.0,0.0,32
Infiniti,2017,Q50 Hybrid AWD,Automatic (S7),0.0,0.0,30
Infiniti,2017,Q70,Automatic (S7),0.0,0.0,24
Infiniti,2017,Q70 AWD,Automatic (S7),0.0,0.0,23
Infiniti,2017,Q70 Hybrid,Automatic (S7),0.0,0.0,33
Infiniti,2017,Q70,Automatic (S7),0.0,0.0,25
Infiniti,2017,Q70 AWD,Automatic (S7),0.0,0.0,24
Infiniti,2018,QX30,Automatic (AM7),0.0,0.0,33
Infiniti,2018,QX30 AWD,Automatic (AM7),0.0,0.0,30
Infiniti,2018,Q50,Automatic (S7),0.0,0.0,29
Infiniti,2018,Q50 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2018,Q50 Red Sport,Automatic (S7),0.0,0.0,26
Infiniti,2018,Q50 Red Sport  AWD,Automatic (S7),0.0,0.0,26
Infiniti,2018,Q50,Automatic (S7),0.0,0.0,30
Infiniti,2018,Q50 AWD,Automatic (S7),0.0,0.0,28
Infiniti,2018,Q50 Hybrid,Automatic (S7),0.0,0.0,32
Infiniti,2018,Q50 Hybrid AWD,Automatic (S7),0.0,0.0,30
Infiniti,2018,Q70,Automatic (S7),0.0,0.0,24
Infiniti,2018,Q70 AWD,Automatic (S7),0.0,0.0,23
Infiniti,2018,Q70 Hybrid,Automatic (S7),0.0,0.0,33
Infiniti,2018,Q70,Automatic (S7),0.0,0.0,25
Infiniti,2018,Q70 AWD,Automatic (S7),0.0,0.0,24
Infiniti,2018,Q60,Automatic (S7),0.0,0.0,28
Infiniti,2018,Q60 Red Sport,Automatic (S7),0.0,0.0,27
Infiniti,2018,Q60,Automatic (S7),0.0,0.0,30
Infiniti,2018,Q60 AWD,Automatic (S7),0.0,0.0,28
Infiniti,2018,Q60 Red Sport AWD,Automatic (S7),0.0,0.0,26
Infiniti,2018,Q60 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2018,QX60 FWD,Automatic (AV-S7),0.0,0.0,27
Infiniti,2018,QX60 AWD,Automatic (AV-S7),0.0,0.0,26
Infiniti,2018,QX80 2WD,Automatic (S7),0.0,0.0,20
Infiniti,2018,QX80 4WD,Automatic (S7),0.0,0.0,19
Infiniti,2019,QX50,Automatic (AV-S8),0.0,0.0,31
Infiniti,2019,QX50 AWD,Automatic (AV-S8),0.0,0.0,30
Infiniti,2019,Q70,Automatic (S7),0.0,0.0,24
Infiniti,2019,Q70 AWD,Automatic (S7),0.0,0.0,23
Infiniti,2019,Q70,Automatic (S7),0.0,0.0,25
Infiniti,2019,Q70 AWD,Automatic (S7),0.0,0.0,24
Infiniti,2019,QX60 FWD,Automatic (AV-S7),0.0,0.0,27
Infiniti,2019,QX60 AWD,Automatic (AV-S7),0.0,0.0,26
Infiniti,2019,QX80 2WD,Automatic (S7),0.0,0.0,20
Infiniti,2019,QX80 4WD,Automatic (S7),0.0,0.0,19
Infiniti,2019,Q50,Automatic (S7),0.0,0.0,29
Infiniti,2019,Q50 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2019,Q50 Red Sport,Automatic (S7),0.0,0.0,26
Infiniti,2019,Q50 Red Sport  AWD,Automatic (S7),0.0,0.0,26
Infiniti,2019,Q60,Automatic (S7),0.0,0.0,28
Infiniti,2019,Q60 Red Sport,Automatic (S7),0.0,0.0,27
Infiniti,2019,Q60,Automatic (S7),0.0,0.0,30
Infiniti,2019,Q60 AWD,Automatic (S7),0.0,0.0,28
Infiniti,2019,Q60 Red Sport AWD,Automatic (S7),0.0,0.0,26
Infiniti,2019,Q60 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2019,Q50,Automatic (S7),0.0,0.0,30
Infiniti,2019,Q50 AWD,Automatic (S7),0.0,0.0,28
Infiniti,2019,QX30,Automatic (AM7),0.0,0.0,33
Infiniti,2019,QX30 AWD,Automatic (AM7),0.0,0.0,30
Infiniti,2020,QX60 FWD,Automatic (AV-S7),0.0,0.0,27
Infiniti,2020,QX60 AWD,Automatic (AV-S7),0.0,0.0,26
Infiniti,2020,Q50,Automatic (S7),0.0,0.0,29
Infiniti,2020,Q50 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2020,Q50 Red Sport,Automatic (S7),0.0,0.0,26
Infiniti,2020,Q50 Red Sport  AWD,Automatic (S7),0.0,0.0,26
Infiniti,2020,QX50,Automatic (AV-S8),0.0,0.0,29
Infiniti,2020,QX50 AWD,Automatic (AV-S8),0.0,0.0,28
Infiniti,2020,Q60,Automatic (S7),0.0,0.0,28
Infiniti,2020,Q60 Red Sport,Automatic (S7),0.0,0.0,27
Infiniti,2020,Q60 Red Sport AWD,Automatic (S7),0.0,0.0,26
Infiniti,2020,Q60 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2020,QX80 2WD,Automatic (S7),0.0,0.0,20
Infiniti,2020,QX80 4WD,Automatic (S7),0.0,0.0,19
Infiniti,2021,QX80 2WD,Automatic (S7),0.0,0.0,20
Infiniti,2021,QX80 4WD,Automatic (S7),0.0,0.0,19
Infiniti,2021,QX80 4WD,Automatic (S7),0.0,0.0,19
Infiniti,2021,QX50,Automatic (AV-S8),0.0,0.0,29
Infiniti,2021,QX50 AWD,Automatic (AV-S8),0.0,0.0,28
Infiniti,2021,Q50,Automatic (S7),0.0,0.0,29
Infiniti,2021,Q50 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2021,Q50 Red Sport,Automatic (S7),0.0,0.0,26
Infiniti,2021,Q50 Red Sport  AWD,Automatic (S7),0.0,0.0,26
Infiniti,2021,Q60,Automatic (S7),0.0,0.0,28
Infiniti,2021,Q60 Red Sport,Automatic (S7),0.0,0.0,27
Infiniti,2021,Q60 Red Sport AWD,Automatic (S7),0.0,0.0,26
Infiniti,2021,Q60 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2022,QX55 AWD,Automatic (AV-S8),0.0,0.0,28
Infiniti,2022,QX80 2WD,Automatic (S7),0.0,0.0,20
Infiniti,2022,QX80 4WD,Automatic (S7),0.0,0.0,19
Infiniti,2022,QX80 4WD,Automatic (S7),0.0,0.0,19
Infiniti,2022,Q60,Automatic (S7),0.0,0.0,28
Infiniti,2022,Q60 Red Sport,Automatic (S7),0.0,0.0,27
Infiniti,2022,Q60 Red Sport AWD,Automatic (S7),0.0,0.0,26
Infiniti,2022,Q60 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2022,Q50,Automatic (S7),0.0,0.0,29
Infiniti,2022,Q50 AWD,Automatic (S7),0.0,0.0,27
Infiniti,2022,Q50 Red Sport,Automatic (S7),0.0,0.0,26
Infiniti,2022,Q50 Red Sport  AWD,Automatic (S7),0.0,0.0,26
Infiniti,2022,QX60 FWD,Automatic (S9),0.0,0.0,26
Infiniti,2022,QX60 AWD,Automatic (S9),0.0,0.0,25
Infiniti,2022,QX50,Automatic (AV-S8),0.0,0.0,29
Infiniti,2022,QX50 AWD,Automatic (AV-S8),0.0,0.0,28
Jaguar,2010,XK,Automatic (S6),0.0,0.0,24
Jaguar,2010,XK,Automatic (S6),0.0,0.0,22
Jaguar,2010,XK Convertible,Automatic (S6),0.0,0.0,22
Jaguar,2010,XF,Automatic (S6),0.0,0.0,25
Jaguar,2010,XF,Automatic (S6),0.0,0.0,23
Jaguar,2010,XF,Automatic (S6),0.0,0.0,21
Jaguar,2010,XJ,Automatic (S6),0.0,0.0,23
Jaguar,2010,XJ,Automatic (S6),0.0,0.0,21
Jaguar,2010,XJ,Automatic (S6),0.0,0.0,22
Jaguar,2011,XK,Automatic (S6),0.0,0.0,24
Jaguar,2011,XK Convertible,Automatic (S6),0.0,0.0,22
Jaguar,2011,XK Convertible,Automatic (S6),0.0,0.0,22
Jaguar,2011,XF,Automatic (S6),0.0,0.0,23
Jaguar,2011,XF,Automatic (S6),0.0,0.0,21
Jaguar,2011,XJ LWB,Automatic (S6),0.0,0.0,22
Jaguar,2011,XJ LWB,Automatic (S6),0.0,0.0,21
Jaguar,2011,XJ,Automatic (S6),0.0,0.0,23
Jaguar,2011,XK,Automatic (S6),0.0,0.0,22
Jaguar,2011,XJ,Automatic (S6),0.0,0.0,21
Jaguar,2012,XK Convertible,Automatic (S6),0.0,0.0,22
Jaguar,2012,XK Convertible,Automatic (S6),0.0,0.0,22
Jaguar,2012,XK,Automatic (S6),0.0,0.0,24
Jaguar,2012,XK,Automatic (S6),0.0,0.0,22
Jaguar,2012,XF,Automatic (S6),0.0,0.0,21
Jaguar,2012,XF,Automatic (S6),0.0,0.0,23
Jaguar,2012,XJ,Automatic (S6),0.0,0.0,23
Jaguar,2012,XJ LWB,Automatic (S6),0.0,0.0,21
Jaguar,2012,XJ LWB,Automatic (S6),0.0,0.0,22
Jaguar,2012,XJ,Automatic (S6),0.0,0.0,21
Jaguar,2013,XK Convertible,Automatic (S6),0.0,0.0,22
Jaguar,2013,XK Convertible,Automatic (S6),0.0,0.0,22
Jaguar,2013,XK,Automatic (S6),0.0,0.0,24
Jaguar,2013,XK,Automatic (S6),0.0,0.0,22
Jaguar,2013,XF,Automatic (S8),0.0,0.0,27
Jaguar,2013,XF AWD,Automatic (S8),0.0,0.0,25
Jaguar,2013,XJ,Automatic (S8),0.0,0.0,23
Jaguar,2013,XJ LWB,Automatic (S8),0.0,0.0,23
Jaguar,2013,XJ AWD,Automatic (S8),0.0,0.0,24
Jaguar,2013,XJ LWB AWD,Automatic (S8),0.0,0.0,24
Jaguar,2013,XF,Automatic (S8),0.0,0.0,23
Jaguar,2013,XJ LWB,Automatic (S8),0.0,0.0,24
Jaguar,2013,XJ,Automatic (S8),0.0,0.0,27
Jaguar,2013,XF,Automatic (S8),0.0,0.0,30
Jaguar,2013,XF FFV,Automatic (S8),0.0,0.0,23
Jaguar,2013,XJL FFV,Automatic (S8),0.0,0.0,24
Jaguar,2013,XJ FFV,Automatic (S8),0.0,0.0,23
Jaguar,2013,XJL FFV,Automatic (S8),0.0,0.0,23
Jaguar,2013,XJ LWB,Automatic (S8),0.0,0.0,27
Jaguar,2014,F-Type V8 S Convertible,Automatic (S8),0.0,0.0,23
Jaguar,2014,XK Convertible,Automatic (S6),0.0,0.0,22
Jaguar,2014,XK,Automatic (S6),0.0,0.0,22
Jaguar,2014,XK,Automatic (S6),0.0,0.0,24
Jaguar,2014,XK Convertible,Automatic (S6),0.0,0.0,22
Jaguar,2014,F-Type Convertible,Automatic (S8),0.0,0.0,28
Jaguar,2014,F-Type S Convertible,Automatic (S8),0.0,0.0,27
Jaguar,2014,XF,Automatic (S8),0.0,0.0,30
Jaguar,2014,XF,Automatic (S8),0.0,0.0,23
Jaguar,2014,XF AWD,Automatic (S8),0.0,0.0,25
Jaguar,2014,XJ,Automatic (S8),0.0,0.0,23
Jaguar,2014,XJL,Automatic (S8),0.0,0.0,23
Jaguar,2014,XJ AWD,Automatic (S8),0.0,0.0,24
Jaguar,2014,XJL AWD,Automatic (S8),0.0,0.0,24
Jaguar,2014,XF FFV,Automatic (S8),0.0,0.0,23
Jaguar,2014,XF FFV,Automatic (S8),0.0,0.0,27
Jaguar,2014,XJ FFV,Automatic (S8),0.0,0.0,23
Jaguar,2014,XJL FFV,Automatic (S8),0.0,0.0,23
Jaguar,2014,XJ FFV,Automatic (S8),0.0,0.0,27
Jaguar,2014,XJL FFV,Automatic (S8),0.0,0.0,27
Jaguar,2015,F-Type V8 S Convertible,Automatic (S8),0.0,0.0,23
Jaguar,2015,F-Type R Coupe,Automatic (S8),0.0,0.0,23
Jaguar,2015,F-Type Convertible,Automatic (S8),0.0,0.0,28
Jaguar,2015,F-Type Coupe,Automatic (S8),0.0,0.0,28
Jaguar,2015,F-Type S Convertible,Automatic (S8),0.0,0.0,27
Jaguar,2015,F-Type S Coupe,Automatic (S8),0.0,0.0,27
Jaguar,2015,XK,Automatic (S6),0.0,0.0,24
Jaguar,2015,XK Convertible,Automatic (S6),0.0,0.0,22
Jaguar,2015,XK,Automatic (S6),0.0,0.0,22
Jaguar,2015,XK Convertible,Automatic (S6),0.0,0.0,22
Jaguar,2015,XF,Automatic (S8),0.0,0.0,23
Jaguar,2015,XJ,Automatic (S8),0.0,0.0,23
Jaguar,2015,XJL,Automatic (S8),0.0,0.0,23
Jaguar,2015,XF FFV,Automatic (S8),0.0,0.0,23
Jaguar,2015,XF,Automatic (S8),0.0,0.0,30
Jaguar,2015,XF AWD,Automatic (S8),0.0,0.0,27
Jaguar,2015,XJ AWD,Automatic (S8),0.0,0.0,24
Jaguar,2015,XJL AWD,Automatic (S8),0.0,0.0,24
Jaguar,2015,XJ FFV,Automatic (S8),0.0,0.0,23
Jaguar,2015,XJL FFV,Automatic (S8),0.0,0.0,23
Jaguar,2015,XJ FFV,Automatic (S8),0.0,0.0,27
Jaguar,2015,XJL FFV,Automatic (S8),0.0,0.0,27
Jaguar,2015,XF,Automatic (S8),0.0,0.0,27
Jaguar,2016,F-Type Coupe,Automatic (S8),0.0,0.0,27
Jaguar,2016,F-Type Convertible,Automatic (S8),0.0,0.0,27
Jaguar,2016,F-Type S Coupe,Automatic (S8),0.0,0.0,27
Jaguar,2016,F-Type S Convertible,Automatic (S8),0.0,0.0,27
Jaguar,2016,F-Type S AWD Coupe,Automatic (S8),0.0,0.0,26
Jaguar,2016,F-Type S AWD Convertible,Automatic (S8),0.0,0.0,26
Jaguar,2016,F-Type R Convertible,Automatic (S8),0.0,0.0,23
Jaguar,2016,F-Type R AWD Coupe,Automatic (S8),0.0,0.0,23
Jaguar,2016,F-Type R AWD Convertible,Automatic (S8),0.0,0.0,23
Jaguar,2016,XJ,Automatic (S8),0.0,0.0,23
Jaguar,2016,XJL,Automatic (S8),0.0,0.0,23
Jaguar,2016,XJ AWD,Automatic (S8),0.0,0.0,26
Jaguar,2016,XJL AWD,Automatic (S8),0.0,0.0,25
Jaguar,2016,F-Type Coupe,Manual 6-spd,0.0,0.0,24
Jaguar,2016,F-Type Convertible,Manual 6-spd,0.0,0.0,24
Jaguar,2016,F-Type S Coupe,Manual 6-spd,0.0,0.0,24
Jaguar,2016,F-Type S Convertible,Manual 6-spd,0.0,0.0,24
Jaguar,2016,XF,Automatic (S8),0.0,0.0,29
Jaguar,2016,XJ,Automatic (S8),0.0,0.0,27
Jaguar,2016,XJL,Automatic (S8),0.0,0.0,27
Jaguar,2016,XF AWD,Automatic (S8),0.0,0.0,28
Jaguar,2017,F-Type R AWD Coupe,Automatic (S8),0.0,0.0,23
Jaguar,2017,F-Type R AWD Convertible,Automatic (S8),0.0,0.0,23
Jaguar,2017,F-Type Coupe,Automatic (S8),0.0,0.0,28
Jaguar,2017,F-Type Convertible,Automatic (S8),0.0,0.0,28
Jaguar,2017,F-Type S Coupe,Automatic (S8),0.0,0.0,27
Jaguar,2017,F-Type S Convertible,Automatic (S8),0.0,0.0,27
Jaguar,2017,F-Type S AWD Coupe,Automatic (S8),0.0,0.0,26
Jaguar,2017,F-Type S AWD Convertible,Automatic (S8),0.0,0.0,26
Jaguar,2017,F-Type Coupe,Manual 6-spd,0.0,0.0,24
Jaguar,2017,F-Type Convertible,Manual 6-spd,0.0,0.0,24
Jaguar,2017,F-Type S Coupe,Manual 6-spd,0.0,0.0,24
Jaguar,2017,F-Type S Convertible,Manual 6-spd,0.0,0.0,24
Jaguar,2017,F-Pace,Automatic (S8),0.0,0.0,23
Jaguar,2017,XE,Automatic (S8),0.0,0.0,30
Jaguar,2017,XE,Automatic (S8),0.0,0.0,30
Jaguar,2017,XE AWD,Automatic (S8),0.0,0.0,29
Jaguar,2017,XF,Automatic (S8),0.0,0.0,29
Jaguar,2017,XF AWD,Automatic (S8),0.0,0.0,28
Jaguar,2017,XE,Automatic (S8),0.0,0.0,42
Jaguar,2017,XE AWD,Automatic (S8),0.0,0.0,40
Jaguar,2017,XF,Automatic (S8),0.0,0.0,42
Jaguar,2017,XF AWD,Automatic (S8),0.0,0.0,40
Jaguar,2017,F-Pace,Automatic (S8),0.0,0.0,33
Jaguar,2017,XJ,Automatic (S8),0.0,0.0,23
Jaguar,2017,XJL,Automatic (S8),0.0,0.0,23
Jaguar,2017,XJ,Automatic (S8),0.0,0.0,27
Jaguar,2017,XJ AWD,Automatic (S8),0.0,0.0,26
Jaguar,2017,XJL AWD,Automatic (S8),0.0,0.0,25
Jaguar,2017,XJL,Automatic (S8),0.0,0.0,27
Jaguar,2018,F-Type Coupe,Automatic (S8),0.0,0.0,28
Jaguar,2018,F-Type Convertible,Automatic (S8),0.0,0.0,28
Jaguar,2018,F-Type S AWD Coupe,Automatic (S8),0.0,0.0,26
Jaguar,2018,F-Type S AWD Convertible,Automatic (S8),0.0,0.0,26
Jaguar,2018,F-Type Coupe,Manual 6-spd,0.0,0.0,24
Jaguar,2018,F-Type Convertible,Manual 6-spd,0.0,0.0,24
Jaguar,2018,F-Type S Coupe,Manual 6-spd,0.0,0.0,24
Jaguar,2018,F-Type S Convertible,Manual 6-spd,0.0,0.0,24
Jaguar,2018,XE,Automatic (S8),0.0,0.0,30
Jaguar,2018,XE AWD,Automatic (S8),0.0,0.0,29
Jaguar,2018,XF,Automatic (S8),0.0,0.0,29
Jaguar,2018,XF AWD,Automatic (S8),0.0,0.0,28
Jaguar,2018,F-Pace,Automatic (S8),0.0,0.0,23
Jaguar,2018,F-Type S Coupe,Automatic (S8),0.0,0.0,27
Jaguar,2018,F-Type S Convertible,Automatic (S8),0.0,0.0,27
Jaguar,2018,F-Type R AWD Coupe,Automatic (S8),0.0,0.0,23
Jaguar,2018,XE,Automatic (S8),0.0,0.0,34
Jaguar,2018,F-Pace,Automatic (S8),0.0,0.0,27
Jaguar,2018,XF,Automatic (S8),0.0,0.0,34
Jaguar,2018,XF AWD,Automatic (S8),0.0,0.0,33
Jaguar,2018,XE,Automatic (S8),0.0,0.0,42
Jaguar,2018,XE AWD,Automatic (S8),0.0,0.0,40
Jaguar,2018,XF,Automatic (S8),0.0,0.0,42
Jaguar,2018,XF AWD,Automatic (S8),0.0,0.0,40
Jaguar,2018,F-Pace,Automatic (S8),0.0,0.0,33
Jaguar,2018,XE AWD,Automatic (S8),0.0,0.0,34
Jaguar,2018,F-Type R AWD Convertible,Automatic (S8),0.0,0.0,23
Jaguar,2018,F-Type Coupe,Automatic (S8),0.0,0.0,30
Jaguar,2018,F-Type Convertible,Automatic (S8),0.0,0.0,30
Jaguar,2018,XE AWD (296 Hp),Automatic (S8),0.0,0.0,30
Jaguar,2018,XF AWD (296 Hp),Automatic (S8),0.0,0.0,31
Jaguar,2018,XJ,Automatic (S8),0.0,0.0,23
Jaguar,2018,XJL,Automatic (S8),0.0,0.0,23
Jaguar,2018,XJ,Automatic (S8),0.0,0.0,27
Jaguar,2018,XJ AWD,Automatic (S8),0.0,0.0,26
Jaguar,2018,XJL AWD,Automatic (S8),0.0,0.0,25
Jaguar,2018,XJL,Automatic (S8),0.0,0.0,27
Jaguar,2018,F-Pace (296 Hp),Automatic (S8),0.0,0.0,27
Jaguar,2018,XE (296 Hp),Automatic (S8),0.0,0.0,32
Jaguar,2018,E-Pace (296 Hp),Automatic (S9),0.0,0.0,27
Jaguar,2018,XF Sportbrake AWD,Automatic (S8),0.0,0.0,25
Jaguar,2018,E-Pace,Automatic (S9),0.0,0.0,28
Jaguar,2018,XF (296 Hp),Automatic (S8),0.0,0.0,31
Jaguar,2019,F-Type Coupe,Automatic (S8),0.0,0.0,30
Jaguar,2019,F-Type Convertible,Automatic (S8),0.0,0.0,30
Jaguar,2019,XE,Automatic (S8),0.0,0.0,34
Jaguar,2019,XE AWD,Automatic (S8),0.0,0.0,34
Jaguar,2019,XF,Automatic (S8),0.0,0.0,34
Jaguar,2019,XF AWD,Automatic (S8),0.0,0.0,33
Jaguar,2019,F-Pace,Automatic (S8),0.0,0.0,27
Jaguar,2019,F-Type Coupe,Automatic (S8),0.0,0.0,28
Jaguar,2019,F-Type Convertible,Automatic (S8),0.0,0.0,28
Jaguar,2019,F-Type S Convertible,Automatic (S8),0.0,0.0,27
Jaguar,2019,F-Type R AWD Coupe,Automatic (S8),0.0,0.0,23
Jaguar,2019,F-Type R AWD Convertible,Automatic (S8),0.0,0.0,23
Jaguar,2019,F-Type S Coupe,Automatic (S8),0.0,0.0,27
Jaguar,2019,F-Type S AWD Coupe,Automatic (S8),0.0,0.0,26
Jaguar,2019,F-Type S AWD Convertible,Automatic (S8),0.0,0.0,26
Jaguar,2019,F-Type Coupe,Manual 6-spd,0.0,0.0,24
Jaguar,2019,F-Type Convertible,Manual 6-spd,0.0,0.0,24
Jaguar,2019,F-Type S Coupe,Manual 6-spd,0.0,0.0,24
Jaguar,2019,F-Type S Convertible,Manual 6-spd,0.0,0.0,24
Jaguar,2019,XE,Automatic (S8),0.0,0.0,30
Jaguar,2019,XE AWD,Automatic (S8),0.0,0.0,29
Jaguar,2019,XF,Automatic (S8),0.0,0.0,29
Jaguar,2019,XF AWD,Automatic (S8),0.0,0.0,28
Jaguar,2019,XJ,Automatic (S8),0.0,0.0,27
Jaguar,2019,XJ AWD,Automatic (S8),0.0,0.0,26
Jaguar,2019,XJL AWD,Automatic (S8),0.0,0.0,25
Jaguar,2019,XJL,Automatic (S8),0.0,0.0,27
Jaguar,2019,XF Sportbrake AWD,Automatic (S8),0.0,0.0,25
Jaguar,2019,F-Pace,Automatic (S8),0.0,0.0,23
Jaguar,2019,XJ,Automatic (S8),0.0,0.0,23
Jaguar,2019,XJL,Automatic (S8),0.0,0.0,23
Jaguar,2019,XE,Automatic (S8),0.0,0.0,42
Jaguar,2019,XE AWD,Automatic (S8),0.0,0.0,40
Jaguar,2019,XF,Automatic (S8),0.0,0.0,42
